CAMPUS,DNAME,CNAME,GRADE,m_all_unsatgl_nm,m_sexm_unsatgl_nm,m_sexf_unsatgl_nm,m_ethh_unsatgl_nm,m_ethi_unsatgl_nm,m_etha_unsatgl_nm,m_ethb_unsatgl_nm,m_ethp_unsatgl_nm,m_ethw_unsatgl_nm,m_ecoy_unsatgl_nm,m_econ_unsatgl_nm,m_eco1_unsatgl_nm,m_eco2_unsatgl_nm,m_eco9_unsatgl_nm,m_ti19_unsatgl_nm,m_migy_unsatgl_nm,m_mign_unsatgl_nm,m_spey_unsatgl_nm,m_spen_unsatgl_nm,m_gify_unsatgl_nm,m_gifn_unsatgl_nm,m_atry_unsatgl_nm,m_atrn_unsatgl_nm,m_all_approgl_nm,m_sexm_approgl_nm,m_sexf_approgl_nm,m_ethh_approgl_nm,m_ethi_approgl_nm,m_etha_approgl_nm,m_ethb_approgl_nm,m_ethp_approgl_nm,m_ethw_approgl_nm,m_ecoy_approgl_nm,m_econ_approgl_nm,m_eco1_approgl_nm,m_eco2_approgl_nm,m_eco9_approgl_nm,m_ti19_approgl_nm,m_migy_approgl_nm,m_mign_approgl_nm,m_spey_approgl_nm,m_spen_approgl_nm,m_gify_approgl_nm,m_gifn_approgl_nm,m_atry_approgl_nm,m_atrn_approgl_nm,m_all_meetsgl_nm,m_sexm_meetsgl_nm,m_sexf_meetsgl_nm,m_ethh_meetsgl_nm,m_ethi_meetsgl_nm,m_etha_meetsgl_nm,m_ethb_meetsgl_nm,m_ethp_meetsgl_nm,m_ethw_meetsgl_nm,m_ecoy_meetsgl_nm,m_econ_meetsgl_nm,m_eco1_meetsgl_nm,m_eco2_meetsgl_nm,m_eco9_meetsgl_nm,m_ti19_meetsgl_nm,m_migy_meetsgl_nm,m_mign_meetsgl_nm,m_spey_meetsgl_nm,m_spen_meetsgl_nm,m_gify_meetsgl_nm,m_gifn_meetsgl_nm,m_atry_meetsgl_nm,m_atrn_meetsgl_nm,m_all_mastrgl_nm,m_sexm_mastrgl_nm,m_sexf_mastrgl_nm,m_ethh_mastrgl_nm,m_ethi_mastrgl_nm,m_etha_mastrgl_nm,m_ethb_mastrgl_nm,m_ethp_mastrgl_nm,m_ethw_mastrgl_nm,m_ecoy_mastrgl_nm,m_econ_mastrgl_nm,m_eco1_mastrgl_nm,m_eco2_mastrgl_nm,m_eco9_mastrgl_nm,m_ti19_mastrgl_nm,m_migy_mastrgl_nm,m_mign_mastrgl_nm,m_spey_mastrgl_nm,m_spen_mastrgl_nm,m_gify_mastrgl_nm,m_gifn_mastrgl_nm,m_atry_mastrgl_nm,m_atrn_mastrgl_nm,School Number,School Site Street Address,School Site City,School Site Zip,District Type
8903102,BRAZOS ISD,BRAZOS ELEM.,5,21.0,10.0,11.0,17.0,,,,,3.0,12.0,9.0,9.0,3.0,,,,21.0,7.0,14.0,,21.0,13.0,8.0,45.0,24.0,21.0,31.0,,,,,13.0,25.0,20.0,21.0,4.0,,,,45.0,2.0,43.0,,43.0,14.0,31.0,20.0,11.0,9.0,8.0,,,,,11.0,8.0,12.0,6.0,2.0,,,,20.0,1.0,19.0,,18.0,2.0,18.0,10.0,6.0,4.0,4.0,,,,,6.0,2.0,8.0,1.0,1.0,,,,10.0,0.0,10.0,,9.0,0.0,10.0,'008903102,9814 KIBLER ST,ORCHARD,77464-0030,INDEPENDENT
8903103,BRAZOS ISD,PRAIRIE HARBOR,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'008903103,7146 HWY 60,WALLIS,77485,INDEPENDENT
9901101,MULESHOE ISD,MARY DESHAZO EL,5,33.0,17.0,16.0,32.0,,,,,1.0,31.0,2.0,29.0,2.0,,,,32.0,5.0,28.0,,33.0,32.0,1.0,70.0,42.0,28.0,56.0,,,,,12.0,60.0,10.0,51.0,9.0,,,,67.0,4.0,66.0,,69.0,39.0,31.0,38.0,21.0,17.0,27.0,,,,,9.0,31.0,7.0,26.0,5.0,,,,36.0,1.0,37.0,,37.0,14.0,24.0,21.0,11.0,10.0,14.0,,,,,6.0,17.0,4.0,16.0,1.0,,,,19.0,0.0,21.0,,20.0,7.0,14.0,'009901101,300 W 3RD,MULESHOE,79347-3499,INDEPENDENT
10901001,MEDINA ISD,MEDINA SCHOOL,5,4.0,3.0,1.0,2.0,,,,,2.0,4.0,0.0,4.0,,,,,4.0,4.0,0.0,,4.0,3.0,1.0,16.0,6.0,10.0,7.0,,,,,8.0,9.0,7.0,8.0,,,,,16.0,1.0,15.0,,13.0,7.0,9.0,11.0,4.0,7.0,4.0,,,,,6.0,5.0,6.0,4.0,,,,,11.0,1.0,10.0,,8.0,3.0,8.0,5.0,1.0,4.0,1.0,,,,,3.0,1.0,4.0,1.0,,,,,5.0,1.0,4.0,,2.0,1.0,4.0,'010901001,ONE BOBCAT LN,MEDINA,78055-1470,INDEPENDENT
10902101,BANDERA ISD,ALKEK ELEM.,5,14.0,7.0,7.0,5.0,,,,,9.0,11.0,3.0,11.0,,,,,14.0,6.0,8.0,,14.0,5.0,9.0,74.0,43.0,31.0,23.0,,,,,47.0,39.0,35.0,35.0,,,,,74.0,2.0,72.0,,70.0,10.0,64.0,52.0,30.0,22.0,15.0,,,,,35.0,27.0,25.0,23.0,,,,,52.0,1.0,51.0,,49.0,5.0,47.0,31.0,18.0,13.0,7.0,,,,,22.0,13.0,18.0,11.0,,,,,31.0,1.0,30.0,,29.0,3.0,28.0,'010902101,1798 HWY 173 S,BANDERA,78003-0727,INDEPENDENT
10902102,BANDERA ISD,HILL COUNTRY EL,5,32.0,20.0,12.0,13.0,,,,,15.0,22.0,9.0,22.0,,,,,31.0,8.0,23.0,0.0,31.0,29.0,2.0,51.0,25.0,26.0,15.0,,,,,35.0,25.0,25.0,23.0,,,,,50.0,1.0,49.0,5.0,45.0,18.0,32.0,20.0,7.0,13.0,4.0,,,,,16.0,6.0,14.0,4.0,,,,,20.0,1.0,19.0,5.0,15.0,2.0,18.0,7.0,2.0,5.0,1.0,,,,,6.0,1.0,6.0,0.0,,,,,7.0,0.0,7.0,4.0,3.0,1.0,6.0,'010902102,6346 FM 1283,PIPE CREEK,78063,INDEPENDENT
11901104,BASTROP ISD,BASTROP INTERME,5,104.0,50.0,54.0,77.0,,,8.0,,17.0,93.0,11.0,84.0,6.0,3.0,,,103.0,29.0,75.0,0.0,104.0,98.0,6.0,315.0,158.0,157.0,181.0,,,12.0,,111.0,191.0,124.0,164.0,22.0,5.0,,,315.0,14.0,301.0,44.0,271.0,140.0,175.0,220.0,111.0,109.0,119.0,,,7.0,,87.0,119.0,101.0,100.0,17.0,2.0,,,220.0,11.0,209.0,42.0,178.0,68.0,152.0,132.0,68.0,64.0,71.0,,,2.0,,57.0,63.0,69.0,53.0,9.0,1.0,,,132.0,4.0,128.0,33.0,99.0,27.0,105.0,'011901104,509 OLD AUSTIN HWY,BASTROP,78602-3717,INDEPENDENT
11901108,BASTROP ISD,CEDAR CREEK INT,5,106.0,59.0,47.0,90.0,,,6.0,,8.0,98.0,8.0,87.0,7.0,4.0,,,106.0,46.0,60.0,0.0,106.0,92.0,14.0,309.0,159.0,150.0,236.0,,,4.0,,57.0,238.0,71.0,213.0,19.0,6.0,,,308.0,18.0,291.0,32.0,277.0,152.0,157.0,185.0,100.0,85.0,137.0,,,3.0,,38.0,132.0,53.0,114.0,13.0,5.0,,,184.0,9.0,176.0,31.0,154.0,73.0,112.0,94.0,51.0,43.0,62.0,,,0.0,,25.0,62.0,32.0,51.0,9.0,2.0,,,93.0,3.0,91.0,24.0,70.0,24.0,70.0,'011901108,151 VOSS PKWY,CEDAR CREEK,78612,INDEPENDENT
11902101,ELGIN ISD,BOOKER T. WASHI,5,49.0,25.0,24.0,41.0,,,3.0,,5.0,43.0,6.0,41.0,,,,,47.0,8.0,41.0,2.0,47.0,46.0,3.0,72.0,32.0,40.0,52.0,,,3.0,,13.0,59.0,13.0,57.0,,,,,71.0,3.0,69.0,13.0,59.0,55.0,17.0,28.0,10.0,18.0,20.0,,,0.0,,7.0,22.0,6.0,21.0,,,,,28.0,1.0,27.0,12.0,16.0,16.0,12.0,12.0,4.0,8.0,9.0,,,0.0,,3.0,10.0,2.0,10.0,,,,,12.0,0.0,12.0,5.0,7.0,6.0,6.0,'011902101,510 MLK,ELGIN,78621-3032,INDEPENDENT
11902102,ELGIN ISD,ELGIN ELEM.,5,43.0,17.0,26.0,33.0,,,4.0,,6.0,37.0,6.0,33.0,4.0,,,,42.0,15.0,28.0,1.0,42.0,39.0,4.0,59.0,26.0,33.0,35.0,,,10.0,,12.0,51.0,8.0,45.0,6.0,,,,59.0,1.0,58.0,11.0,48.0,34.0,25.0,31.0,13.0,18.0,20.0,,,4.0,,6.0,26.0,5.0,22.0,4.0,,,,31.0,0.0,31.0,8.0,23.0,12.0,19.0,12.0,5.0,7.0,6.0,,,1.0,,5.0,10.0,2.0,9.0,1.0,,,,12.0,0.0,12.0,5.0,7.0,3.0,9.0,'011902102,1005 W 2ND ST,ELGIN,78621-2038,INDEPENDENT
11902103,ELGIN ISD,NEIDIG ELEM.,5,50.0,29.0,21.0,29.0,,,11.0,,9.0,42.0,8.0,36.0,6.0,,,,50.0,7.0,43.0,1.0,49.0,46.0,4.0,50.0,22.0,28.0,26.0,,,9.0,,13.0,36.0,14.0,30.0,6.0,,,,50.0,1.0,49.0,8.0,42.0,30.0,20.0,24.0,11.0,13.0,12.0,,,3.0,,9.0,13.0,11.0,10.0,3.0,,,,24.0,1.0,23.0,8.0,16.0,6.0,18.0,14.0,6.0,8.0,8.0,,,0.0,,6.0,6.0,8.0,4.0,2.0,,,,14.0,1.0,13.0,6.0,8.0,3.0,11.0,'011902103,13700 COUNTY LINE RD,ELGIN,78621,INDEPENDENT
11904101,SMITHVILLE ISD,SMITHVILLE ELEM,5,36.0,19.0,17.0,20.0,,,2.0,,11.0,30.0,6.0,28.0,2.0,,,,36.0,3.0,33.0,0.0,36.0,33.0,3.0,100.0,57.0,43.0,28.0,,,3.0,,65.0,49.0,51.0,42.0,7.0,,,,100.0,6.0,94.0,11.0,89.0,52.0,48.0,60.0,33.0,27.0,14.0,,,1.0,,41.0,24.0,36.0,22.0,2.0,,,,60.0,0.0,60.0,11.0,49.0,20.0,40.0,37.0,20.0,17.0,10.0,,,1.0,,24.0,18.0,19.0,16.0,2.0,,,,37.0,0.0,37.0,8.0,29.0,10.0,27.0,'011904101,800 BISHOP ST,SMITHVILLE,78957-0479,INDEPENDENT
11905101,MCDADE ISD,MCDADE ELEM.,5,13.0,9.0,4.0,9.0,,,,,4.0,8.0,5.0,6.0,2.0,,,,13.0,,10.0,,13.0,7.0,6.0,21.0,12.0,9.0,10.0,,,,,11.0,12.0,9.0,9.0,3.0,,,,21.0,,20.0,,18.0,9.0,12.0,11.0,5.0,6.0,3.0,,,,,8.0,5.0,6.0,2.0,3.0,,,,11.0,,11.0,,10.0,2.0,9.0,5.0,3.0,2.0,0.0,,,,,5.0,2.0,3.0,0.0,2.0,,,,5.0,,5.0,,5.0,0.0,5.0,'011905101,156 MARLIN ST,MCDADE,78650-0400,INDEPENDENT
12901042,SEYMOUR ISD,SEYMOUR M.S.,5,3.0,3.0,0.0,0.0,,,,,3.0,3.0,0.0,2.0,,,,,3.0,1.0,2.0,,3.0,2.0,1.0,44.0,18.0,26.0,14.0,,,,,27.0,24.0,20.0,21.0,,,,,44.0,4.0,40.0,,43.0,13.0,31.0,28.0,13.0,15.0,9.0,,,,,17.0,14.0,14.0,11.0,,,,,28.0,1.0,27.0,,27.0,6.0,22.0,12.0,5.0,7.0,6.0,,,,,6.0,5.0,7.0,5.0,,,,,12.0,1.0,11.0,,11.0,2.0,10.0,'012901042,409 W IDAHO ST,SEYMOUR,76380-1650,INDEPENDENT
13801101,ST. MARY'S ACAD,ST. MARY'S ACAD,5,4.0,4.0,0.0,3.0,,,,,1.0,2.0,2.0,1.0,,1.0,,,4.0,,3.0,0.0,4.0,4.0,0.0,64.0,26.0,38.0,45.0,,,,,13.0,51.0,13.0,23.0,,28.0,,,64.0,,63.0,7.0,57.0,29.0,35.0,43.0,20.0,23.0,27.0,,,,,11.0,31.0,12.0,13.0,,18.0,,,43.0,,42.0,7.0,36.0,13.0,30.0,20.0,12.0,8.0,11.0,,,,,8.0,11.0,9.0,4.0,,7.0,,,20.0,,19.0,6.0,14.0,1.0,19.0,'013801101,410 N TYLER ST,BEEVILLE,78102,CHARTER
13901101,BEEVILLE ISD,R.A. HALL ELEM.,5,24.0,9.0,15.0,23.0,,,,,1.0,23.0,1.0,23.0,,0.0,,,24.0,5.0,19.0,0.0,24.0,18.0,6.0,95.0,41.0,54.0,81.0,,,,,11.0,76.0,19.0,68.0,,8.0,,,95.0,10.0,85.0,7.0,88.0,38.0,57.0,49.0,19.0,30.0,43.0,,,,,5.0,35.0,14.0,31.0,,4.0,,,49.0,2.0,47.0,6.0,43.0,8.0,41.0,26.0,11.0,15.0,22.0,,,,,3.0,17.0,9.0,16.0,,1.0,,,26.0,0.0,26.0,4.0,22.0,2.0,24.0,'013901101,1100 W HUNTINGTON,BEEVILLE,78102-2599,INDEPENDENT
13901102,BEEVILLE ISD,FADDEN-MCKEOWN-,5,39.0,17.0,22.0,35.0,,,,,2.0,38.0,1.0,36.0,,2.0,,,39.0,6.0,33.0,,39.0,38.0,1.0,72.0,41.0,31.0,58.0,,,,,9.0,53.0,18.0,50.0,,3.0,,,72.0,6.0,66.0,,70.0,42.0,30.0,26.0,16.0,10.0,19.0,,,,,4.0,19.0,7.0,19.0,,0.0,,,26.0,3.0,23.0,,25.0,8.0,18.0,12.0,7.0,5.0,8.0,,,,,2.0,9.0,3.0,9.0,,0.0,,,12.0,3.0,9.0,,11.0,3.0,9.0,'013901102,100 T J PFEIL,BEEVILLE,78102-6998,INDEPENDENT
13902101,PAWNEE ISD,PAWNEE ELEM. -,5,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,0.0,14.0,10.0,,9.0,,,,,,10.0,,6.0,,,,,14.0,,12.0,,14.0,6.0,8.0,9.0,7.0,,5.0,,,,,,6.0,,5.0,,,,,9.0,,8.0,,9.0,5.0,4.0,6.0,4.0,,3.0,,,,,,3.0,,2.0,,,,,6.0,,6.0,,6.0,2.0,4.0,'013902101,6229 FM 798,PAWNEE,78145-0569,INDEPENDENT
13903101,PETTUS ISD,PETTUS ELEM.,5,13.0,5.0,8.0,11.0,,,,,2.0,13.0,0.0,13.0,,,,,13.0,4.0,9.0,,13.0,5.0,8.0,26.0,14.0,12.0,16.0,,,,,10.0,17.0,9.0,17.0,,,,,26.0,2.0,24.0,,24.0,3.0,23.0,8.0,6.0,2.0,3.0,,,,,5.0,4.0,4.0,4.0,,,,,8.0,1.0,7.0,,7.0,1.0,7.0,2.0,1.0,1.0,0.0,,,,,2.0,2.0,0.0,2.0,,,,,2.0,0.0,2.0,,1.0,0.0,2.0,'013903101,500 N BEE ST,PETTUS,78146-1149,INDEPENDENT
13905101,SKIDMORE-TYNAN,SKIDMORE-TYNAN,5,13.0,8.0,5.0,10.0,,,,,3.0,11.0,2.0,11.0,,,,,13.0,6.0,7.0,,13.0,11.0,2.0,54.0,27.0,27.0,41.0,,,,,9.0,34.0,20.0,32.0,,,,,54.0,5.0,49.0,,50.0,27.0,27.0,25.0,17.0,8.0,17.0,,,,,7.0,12.0,13.0,12.0,,,,,25.0,2.0,23.0,,21.0,8.0,17.0,11.0,9.0,2.0,8.0,,,,,3.0,6.0,5.0,6.0,,,,,11.0,1.0,10.0,,7.0,2.0,9.0,'013905101,325 BOBCAT TRAIL,SKIDMORE,78389,INDEPENDENT
14803002,PRIORITY CHARTE,GEORGETOWN CHAR,5,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,4.0,4.0,,,,,,,,,,,,,,,4.0,,,,4.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,'014803002,302 SERENADA,GEORGETOWN,78628,CHARTER
14803003,PRIORITY CHARTE,COVE CHARTER AC,5,5.0,2.0,3.0,,,,0.0,,2.0,1.0,4.0,1.0,,,,,5.0,,4.0,,5.0,1.0,4.0,15.0,7.0,8.0,,,,9.0,,4.0,9.0,6.0,9.0,,,,,15.0,,14.0,,15.0,6.0,9.0,7.0,3.0,4.0,,,,3.0,,4.0,4.0,3.0,4.0,,,,,7.0,,7.0,,7.0,1.0,6.0,3.0,2.0,1.0,,,,2.0,,1.0,2.0,1.0,2.0,,,,,3.0,,3.0,,3.0,0.0,3.0,'014803003,2205 FM 3046,COPPERAS COVE,76522,CHARTER
14803004,PRIORITY CHARTE,CEDAR PARK CHAR,5,4.0,4.0,,,,,,,3.0,,3.0,,,,,,4.0,,1.0,,4.0,4.0,,8.0,5.0,,,,,,,3.0,,5.0,,,,,,8.0,,7.0,,8.0,4.0,,4.0,3.0,,,,,,,2.0,,2.0,,,,,,4.0,,3.0,,4.0,3.0,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,2.0,,2.0,,2.0,2.0,,'014803004,201 BUTTERCUP CREEK BLVD,CEDAR PARK,78613,CHARTER
14803101,PRIORITY CHARTE,TEMPLE CHARTER,5,2.0,2.0,0.0,1.0,,,,,1.0,2.0,0.0,2.0,,,,,2.0,,1.0,,2.0,2.0,0.0,21.0,7.0,14.0,5.0,,,,,9.0,12.0,9.0,10.0,,,,,21.0,,19.0,,21.0,12.0,9.0,15.0,6.0,9.0,3.0,,,,,8.0,9.0,6.0,8.0,,,,,15.0,,14.0,,15.0,6.0,9.0,9.0,4.0,5.0,2.0,,,,,3.0,6.0,3.0,6.0,,,,,9.0,,8.0,,9.0,2.0,7.0,'014803101,7177 AIRPORT RD,TEMPLE,76502,CHARTER
14804002,ORENDA CHARTER,NEW HORIZONS,5,6.0,6.0,,,,,,,,5.0,,,,4.0,,,6.0,3.0,,,6.0,5.0,,4.0,4.0,,,,,,,,4.0,,,,4.0,,,4.0,4.0,,,4.0,4.0,,1.0,1.0,,,,,,,,1.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,,0.0,0.0,,,,,,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,0.0,,'014804002,850 FM 574 W,GOLDTHWAITE,76844,CHARTER
14804006,ORENDA CHARTER,GATEWAY COLLEGE,5,7.0,3.0,4.0,1.0,,0.0,0.0,,6.0,3.0,4.0,,,3.0,,,7.0,2.0,5.0,,7.0,2.0,5.0,108.0,49.0,59.0,20.0,,7.0,5.0,,71.0,7.0,101.0,,,7.0,,,108.0,6.0,102.0,,108.0,11.0,97.0,76.0,35.0,41.0,14.0,,6.0,1.0,,52.0,4.0,72.0,,,4.0,,,76.0,3.0,73.0,,76.0,5.0,71.0,51.0,25.0,26.0,7.0,,5.0,0.0,,37.0,4.0,47.0,,,4.0,,,51.0,1.0,50.0,,51.0,2.0,49.0,'014804006,3360 WESTINGHOUSE RD,GEORGETOWN,78626,CHARTER
14804007,ORENDA CHARTER,NOLAN CREEK SCH,5,3.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,3.0,,3.0,,3.0,,2.0,9.0,4.0,5.0,,,,,,4.0,,7.0,,,,,,9.0,,9.0,,9.0,,7.0,7.0,4.0,3.0,,,,,,3.0,,6.0,,,,,,7.0,,7.0,,7.0,,6.0,3.0,1.0,2.0,,,,,,1.0,,3.0,,,,,,3.0,,3.0,,3.0,,3.0,'014804007,505 E AVE C,BELTON,76513,CHARTER
14804008,ORENDA CHARTER,KINGSLAND SCHOO,5,8.0,3.0,5.0,,,,,,7.0,3.0,5.0,,,3.0,,,8.0,3.0,5.0,,8.0,3.0,5.0,11.0,6.0,5.0,,,,,,10.0,3.0,8.0,,,3.0,,,11.0,2.0,9.0,,11.0,3.0,8.0,3.0,2.0,1.0,,,,,,3.0,1.0,2.0,,,1.0,,,3.0,0.0,3.0,,3.0,0.0,3.0,1.0,1.0,0.0,,,,,,1.0,0.0,1.0,,,0.0,,,1.0,0.0,1.0,,1.0,0.0,1.0,'014804008,2112 W RANCH RD 1431,KINGSLAND,78639,CHARTER
14901101,ACADEMY ISD,ACAD. INTERMEDI,5,8.0,5.0,3.0,1.0,,,2.0,,5.0,3.0,5.0,1.0,2.0,,,,8.0,3.0,5.0,0.0,8.0,2.0,6.0,127.0,69.0,58.0,27.0,,,5.0,,89.0,56.0,71.0,50.0,6.0,,,,127.0,7.0,120.0,14.0,113.0,18.0,109.0,97.0,52.0,45.0,19.0,,,4.0,,70.0,39.0,58.0,34.0,5.0,,,,97.0,2.0,95.0,14.0,83.0,10.0,87.0,63.0,35.0,28.0,11.0,,,3.0,,46.0,19.0,44.0,15.0,4.0,,,,63.0,2.0,61.0,14.0,49.0,4.0,59.0,'014901101,107 S PONDALILY,LITTLE RIVER,76554,INDEPENDENT
14902001,BARTLETT ISD,BARTLETT SCHOOL,5,5.0,2.0,3.0,5.0,,,,,0.0,4.0,1.0,4.0,,,,,5.0,,3.0,,5.0,5.0,0.0,22.0,11.0,11.0,16.0,,,,,6.0,17.0,5.0,16.0,,,,,22.0,,22.0,,22.0,9.0,13.0,11.0,6.0,5.0,8.0,,,,,3.0,8.0,3.0,7.0,,,,,11.0,,11.0,,11.0,3.0,8.0,3.0,1.0,2.0,3.0,,,,,0.0,2.0,1.0,1.0,,,,,3.0,,3.0,,3.0,0.0,3.0,'014902001,404 N ROBINSON,BARTLETT,76511-0170,INDEPENDENT
14903102,BELTON ISD,LEON HEIGHTS EL,5,8.0,3.0,5.0,2.0,,,,,3.0,7.0,1.0,7.0,,,,,8.0,,5.0,0.0,8.0,4.0,4.0,36.0,19.0,17.0,15.0,,,,,15.0,19.0,17.0,15.0,,,,,36.0,,36.0,8.0,28.0,12.0,24.0,28.0,15.0,13.0,12.0,,,,,12.0,13.0,15.0,11.0,,,,,28.0,,28.0,8.0,20.0,6.0,22.0,20.0,11.0,9.0,9.0,,,,,7.0,9.0,11.0,8.0,,,,,20.0,,20.0,8.0,12.0,3.0,17.0,'014903102,1501 N MAIN,BELTON,76513,INDEPENDENT
14903103,BELTON ISD,MILLER HEIGHTS,5,6.0,3.0,3.0,4.0,,,,,0.0,6.0,0.0,6.0,,0.0,,,6.0,3.0,3.0,,6.0,5.0,1.0,30.0,14.0,16.0,13.0,,,,,14.0,19.0,11.0,14.0,,5.0,,,30.0,5.0,25.0,,26.0,13.0,17.0,20.0,8.0,12.0,10.0,,,,,9.0,13.0,7.0,10.0,,3.0,,,20.0,2.0,18.0,,17.0,6.0,14.0,8.0,2.0,6.0,3.0,,,,,5.0,3.0,5.0,3.0,,0.0,,,8.0,1.0,7.0,,5.0,2.0,6.0,'014903103,1110 FAIRWAY DR,BELTON,76513,INDEPENDENT
14903104,BELTON ISD,SOUTHWEST ELEM.,5,24.0,12.0,12.0,18.0,,,,,4.0,21.0,3.0,18.0,,3.0,,,24.0,7.0,17.0,0.0,24.0,21.0,3.0,36.0,18.0,18.0,29.0,,,,,4.0,32.0,4.0,21.0,,10.0,,,36.0,0.0,36.0,7.0,29.0,21.0,15.0,18.0,10.0,8.0,15.0,,,,,2.0,17.0,1.0,10.0,,6.0,,,18.0,0.0,18.0,5.0,13.0,9.0,9.0,10.0,5.0,5.0,9.0,,,,,1.0,10.0,0.0,6.0,,4.0,,,10.0,0.0,10.0,4.0,6.0,3.0,7.0,'014903104,611 S SAUNDERS,BELTON,76513,INDEPENDENT
14903108,BELTON ISD,LAKEWOOD ELEM.,5,3.0,1.0,2.0,0.0,,,,,2.0,1.0,2.0,1.0,,,,,3.0,2.0,1.0,0.0,3.0,3.0,0.0,123.0,62.0,61.0,16.0,,,,,94.0,32.0,91.0,28.0,,,,,123.0,14.0,109.0,30.0,93.0,35.0,88.0,102.0,50.0,52.0,13.0,,,,,82.0,22.0,80.0,19.0,,,,,102.0,5.0,97.0,30.0,72.0,21.0,81.0,84.0,43.0,41.0,11.0,,,,,67.0,14.0,70.0,12.0,,,,,84.0,1.0,83.0,30.0,54.0,13.0,71.0,'014903108,11200 FM 2305,BELTON,76513,INDEPENDENT
14903109,BELTON ISD,SPARTA ELEM.,5,4.0,3.0,1.0,3.0,,,,,1.0,4.0,0.0,3.0,1.0,,,,4.0,2.0,2.0,0.0,4.0,4.0,0.0,86.0,48.0,38.0,29.0,,,,,48.0,24.0,62.0,20.0,4.0,,,,86.0,9.0,77.0,17.0,69.0,36.0,50.0,69.0,39.0,30.0,18.0,,,,,42.0,12.0,57.0,10.0,2.0,,,,69.0,4.0,65.0,17.0,52.0,21.0,48.0,51.0,29.0,22.0,8.0,,,,,35.0,4.0,47.0,3.0,1.0,,,,51.0,1.0,50.0,17.0,34.0,7.0,44.0,'014903109,1800 SPARTA RD,BELTON,76513,INDEPENDENT
14903111,BELTON ISD,JOE M. PIRTLE E,5,10.0,4.0,6.0,2.0,,,3.0,,5.0,5.0,5.0,4.0,1.0,,,,10.0,4.0,6.0,0.0,10.0,7.0,3.0,103.0,55.0,48.0,33.0,,,8.0,,52.0,42.0,61.0,34.0,8.0,,,,103.0,7.0,96.0,7.0,96.0,29.0,74.0,67.0,36.0,31.0,22.0,,,5.0,,36.0,24.0,43.0,19.0,5.0,,,,67.0,5.0,62.0,7.0,60.0,9.0,58.0,50.0,29.0,21.0,14.0,,,3.0,,29.0,16.0,34.0,13.0,3.0,,,,50.0,3.0,47.0,7.0,43.0,5.0,45.0,'014903111,714 S PEA RDG,TEMPLE,76502,INDEPENDENT
14903116,BELTON ISD,TARVER ELEM.,5,5.0,3.0,2.0,2.0,,,0.0,,1.0,3.0,2.0,3.0,0.0,,,,5.0,3.0,2.0,0.0,5.0,5.0,0.0,117.0,60.0,57.0,44.0,,,9.0,,51.0,42.0,75.0,32.0,10.0,,,,117.0,9.0,108.0,17.0,100.0,40.0,77.0,83.0,40.0,43.0,31.0,,,5.0,,38.0,28.0,55.0,21.0,7.0,,,,83.0,3.0,80.0,17.0,66.0,21.0,62.0,55.0,27.0,28.0,19.0,,,3.0,,26.0,16.0,39.0,10.0,6.0,,,,55.0,1.0,54.0,15.0,40.0,10.0,45.0,'014903116,7949 STONEHOLLOW DR,TEMPLE,76502,INDEPENDENT
14903117,BELTON ISD,HIGH POINT ELEM,5,20.0,15.0,5.0,6.0,,,2.0,,11.0,12.0,8.0,11.0,1.0,,,,20.0,9.0,11.0,0.0,20.0,16.0,4.0,98.0,47.0,51.0,16.0,,,8.0,,66.0,40.0,58.0,31.0,9.0,,,,98.0,4.0,94.0,10.0,88.0,45.0,53.0,64.0,33.0,31.0,9.0,,,5.0,,44.0,25.0,39.0,19.0,6.0,,,,64.0,1.0,63.0,10.0,54.0,20.0,44.0,45.0,21.0,24.0,6.0,,,5.0,,30.0,16.0,29.0,11.0,5.0,,,,45.0,0.0,45.0,10.0,35.0,11.0,34.0,'014903117,1635 STARLIGHT DR,TEMPLE,76502,INDEPENDENT
14903118,BELTON ISD,CHISHOLM TRAIL,5,17.0,10.0,7.0,7.0,,,,,9.0,12.0,5.0,11.0,,1.0,,,17.0,6.0,11.0,0.0,17.0,15.0,2.0,108.0,52.0,56.0,41.0,,,,,57.0,62.0,46.0,48.0,,14.0,,,108.0,4.0,104.0,22.0,86.0,45.0,63.0,59.0,28.0,31.0,22.0,,,,,29.0,25.0,34.0,16.0,,9.0,,,59.0,2.0,57.0,22.0,37.0,14.0,45.0,36.0,17.0,19.0,11.0,,,,,20.0,16.0,20.0,11.0,,5.0,,,36.0,0.0,36.0,21.0,15.0,3.0,33.0,'014903118,1082 S WHEAT RD,BELTON,76513,INDEPENDENT
